Datetime,HOURLYDRYBULBTEMPF,HOURLYWETBULBTEMPF,Hour,Minute,Day,Weekend,Holiday,Steam Gen,Next Days Max,Next Days Max-Hour
6/1/2017 18:00,63,50,18,1080,5,FALSE,FALSE,26456.05,31379.69,6
6/1/2017 19:00,63,50,19,1140,5,FALSE,FALSE,26238.81,31379.69,6
6/1/2017 20:00,60,49,20,1200,5,FALSE,FALSE,26139.8,31379.69,6
6/1/2017 21:00,58,49,21,1260,5,FALSE,FALSE,26508.36,31379.69,6
6/1/2017 22:00,54,49,22,1320,5,FALSE,FALSE,26264.18,31379.69,6
6/1/2017 23:00,54,49,23,1380,5,FALSE,FALSE,31613.55,31379.69,6
6/2/2017 0:00,53,49,0,0,6,FALSE,FALSE,27730.81,29603.41,2
6/2/2017 1:00,52,49,1,60,6,FALSE,FALSE,26556.3,29603.41,2
6/2/2017 2:00,51,48,2,120,6,FALSE,FALSE,28443.66,29603.41,2
6/2/2017 3:00,51,48,3,180,6,FALSE,FALSE,26424.63,29603.41,2
6/2/2017 4:00,49,47,4,240,6,FALSE,FALSE,27249.02,29603.41,2
6/2/2017 5:00,48,46,5,300,6,FALSE,FALSE,29404.3,29603.41,2
6/2/2017 6:00,50,47,6,360,6,FALSE,FALSE,31379.69,29603.41,2
6/2/2017 7:00,53,49,7,420,6,FALSE,FALSE,30602.58,29603.41,2
6/2/2017 8:00,59,52,8,480,6,FALSE,FALSE,30493.37,29603.41,2
6/2/2017 9:00,61,51,9,540,6,FALSE,FALSE,29946.65,29603.41,2
6/2/2017 10:00,62,51,10,600,6,FALSE,FALSE,29978.69,29603.41,2
6/2/2017 11:00,63,50,11,660,6,FALSE,FALSE,30089.77,29603.41,2
6/2/2017 12:00,63,50,12,720,6,FALSE,FALSE,30204.37,29603.41,2
6/2/2017 13:00,65,52,13,780,6,FALSE,FALSE,29697.28,29603.41,2
6/2/2017 14:00,66,52,14,840,6,FALSE,FALSE,28956.31,29603.41,2
6/2/2017 15:00,66,52,15,900,6,FALSE,FALSE,28333,29603.41,2
6/2/2017 16:00,66,52,16,960,6,FALSE,FALSE,27074.04,29603.41,2
6/2/2017 17:00,66,52,17,1020,6,FALSE,FALSE,26716.13,29603.41,2
6/2/2017 18:00,66,52,18,1080,6,FALSE,FALSE,26344.45,29603.41,2
6/2/2017 19:00,63,51,19,1140,6,FALSE,FALSE,25789.45,29603.41,2
6/2/2017 20:00,60,49,20,1200,6,FALSE,FALSE,25991.42,29603.41,2
6/2/2017 21:00,56,49,21,1260,6,FALSE,FALSE,26737.78,29603.41,2
6/2/2017 22:00,53,49,22,1320,6,FALSE,FALSE,26322.3,29603.41,2
6/2/2017 23:00,50,47,23,1380,6,FALSE,FALSE,25355.35,29603.41,2
6/3/2017 0:00,49,46,0,0,7,TRUE,FALSE,26606.71,29953.03,10
6/3/2017 1:00,48,46,1,60,7,TRUE,FALSE,25593.46,29953.03,10
6/3/2017 2:00,52,47,2,120,7,TRUE,FALSE,29603.41,29953.03,10
6/3/2017 3:00,53,48,3,180,7,TRUE,FALSE,27927.34,29953.03,10
6/3/2017 4:00,52,48,4,240,7,TRUE,FALSE,27780.35,29953.03,10
6/3/2017 5:00,49,47,5,300,7,TRUE,FALSE,28579.14,29953.03,10
6/3/2017 6:00,53,49,6,360,7,TRUE,FALSE,29100.05,29953.03,10
6/3/2017 7:00,56,51,7,420,7,TRUE,FALSE,28630.29,29953.03,10
6/3/2017 8:00,60,53,8,480,7,TRUE,FALSE,29009.03,29953.03,10
6/3/2017 9:00,63,53,9,540,7,TRUE,FALSE,27984.43,29953.03,10
6/3/2017 10:00,64,54,10,600,7,TRUE,FALSE,28358.66,29953.03,10
6/3/2017 11:00,65,54,11,660,7,TRUE,FALSE,27975.84,29953.03,10
6/3/2017 12:00,66,53,12,720,7,TRUE,FALSE,27062.71,29953.03,10
6/3/2017 13:00,68,54,13,780,7,TRUE,FALSE,26336.02,29953.03,10
6/3/2017 14:00,68,53,14,840,7,TRUE,FALSE,26440.38,29953.03,10
6/3/2017 15:00,69,52,15,900,7,TRUE,FALSE,26138.73,29953.03,10
6/3/2017 16:00,69,53,16,960,7,TRUE,FALSE,26441.3,29953.03,10
6/3/2017 17:00,69,52,17,1020,7,TRUE,FALSE,25525.33,29953.03,10
6/3/2017 18:00,69,52,18,1080,7,TRUE,FALSE,25625.94,29953.03,10
6/3/2017 19:00,66,52,19,1140,7,TRUE,FALSE,25805.53,29953.03,10
6/3/2017 20:00,63,51,20,1200,7,TRUE,FALSE,25688.51,29953.03,10
6/3/2017 21:00,57,50,21,1260,7,TRUE,FALSE,25898.3,29953.03,10
6/3/2017 22:00,52,48,22,1320,7,TRUE,FALSE,25840.41,29953.03,10
6/3/2017 23:00,53,49,23,1380,7,TRUE,FALSE,25505.77,29953.03,10
6/4/2017 0:00,52,48,0,0,1,TRUE,FALSE,24889.34,31906.36,10
6/4/2017 1:00,52,48,1,60,1,TRUE,FALSE,25273.06,31906.36,10
6/4/2017 2:00,52,47,2,120,1,TRUE,FALSE,26952.34,31906.36,10
6/4/2017 3:00,50,46,3,180,1,TRUE,FALSE,28009.12,31906.36,10
6/4/2017 4:00,51,47,4,240,1,TRUE,FALSE,28296.54,31906.36,10
6/4/2017 5:00,53,47,5,300,1,TRUE,FALSE,28372.41,31906.36,10
6/4/2017 6:00,55,49,6,360,1,TRUE,FALSE,27107.19,31906.36,10
6/4/2017 7:00,54,49,7,420,1,TRUE,FALSE,27515.01,31906.36,10
6/4/2017 8:00,53,50,8,480,1,TRUE,FALSE,29012.09,31906.36,10
6/4/2017 9:00,54,52,9,540,1,TRUE,FALSE,29815.4,31906.36,10
6/4/2017 10:00,56,54,10,600,1,TRUE,FALSE,29953.03,31906.36,10
6/4/2017 11:00,56,54,11,660,1,TRUE,FALSE,28675.03,31906.36,10
6/4/2017 12:00,57,55,12,720,1,TRUE,FALSE,28752.66,31906.36,10
6/4/2017 13:00,64,59,13,780,1,TRUE,FALSE,27848.36,31906.36,10
6/4/2017 14:00,65,61,14,840,1,TRUE,FALSE,26957.72,31906.36,10
6/4/2017 15:00,66,61,15,900,1,TRUE,FALSE,26096.31,31906.36,10
6/4/2017 16:00,67,62,16,960,1,TRUE,FALSE,26455.5,31906.36,10
6/4/2017 17:00,66,62,17,1020,1,TRUE,FALSE,26115.37,31906.36,10
6/4/2017 18:00,66,62,18,1080,1,TRUE,FALSE,25975.27,31906.36,10
6/4/2017 19:00,66,62,19,1140,1,TRUE,FALSE,26169.41,31906.36,10
6/4/2017 20:00,65,62,20,1200,1,TRUE,FALSE,26022.48,31906.36,10
6/4/2017 21:00,63,61,21,1260,1,TRUE,FALSE,25997.85,31906.36,10
6/4/2017 22:00,63,61,22,1320,1,TRUE,FALSE,25553.53,31906.36,10
6/4/2017 23:00,60,58,23,1380,1,TRUE,FALSE,25012.67,31906.36,10
6/5/2017 0:00,60,58,0,0,2,FALSE,FALSE,27430.09,40225.13,18
6/5/2017 1:00,60,58,1,60,2,FALSE,FALSE,25181.48,40225.13,18
6/5/2017 2:00,59,57,2,120,2,FALSE,FALSE,25567.42,40225.13,18
6/5/2017 3:00,57,56,3,180,2,FALSE,FALSE,25086.68,40225.13,18
6/5/2017 4:00,56,55,4,240,2,FALSE,FALSE,29564.74,40225.13,18
6/5/2017 5:00,55,54,5,300,2,FALSE,FALSE,27836.79,40225.13,18
6/5/2017 6:00,56,55,6,360,2,FALSE,FALSE,28751.66,40225.13,18
6/5/2017 7:00,60,58,7,420,2,FALSE,FALSE,30348.66,40225.13,18
6/5/2017 8:00,62,60,8,480,2,FALSE,FALSE,29481.44,40225.13,18
6/5/2017 9:00,63,60,9,540,2,FALSE,FALSE,30355.18,40225.13,18
6/5/2017 10:00,62,60,10,600,2,FALSE,FALSE,31906.36,40225.13,18
6/5/2017 11:00,66,63,11,660,2,FALSE,FALSE,30341.97,40225.13,18
6/5/2017 12:00,60,58,12,720,2,FALSE,FALSE,28149.87,40225.13,18
6/5/2017 13:00,59,58,13,780,2,FALSE,FALSE,28768.94,40225.13,18
6/5/2017 14:00,59,58,14,840,2,FALSE,FALSE,29888.29,40225.13,18
6/5/2017 15:00,59,57,15,900,2,FALSE,FALSE,28601.38,40225.13,18
6/5/2017 16:00,58,57,16,960,2,FALSE,FALSE,26691.19,40225.13,18
6/5/2017 17:00,59,57,17,1020,2,FALSE,FALSE,26462.84,40225.13,18
6/5/2017 18:00,59,57,18,1080,2,FALSE,FALSE,26295.92,40225.13,18
6/5/2017 19:00,60,58,19,1140,2,FALSE,FALSE,26004.24,40225.13,18
6/5/2017 20:00,59,57,20,1200,2,FALSE,FALSE,25883.92,40225.13,18
6/5/2017 21:00,58,57,21,1260,2,FALSE,FALSE,25964.62,40225.13,18
6/5/2017 22:00,58,57,22,1320,2,FALSE,FALSE,25702.75,40225.13,18
6/5/2017 23:00,57,56,23,1380,2,FALSE,FALSE,25018.6,40225.13,18
6/6/2017 0:00,58,57,0,0,3,FALSE,FALSE,27976.06,34494.28,5
6/6/2017 1:00,57,56,1,60,3,FALSE,FALSE,24898.96,34494.28,5
6/6/2017 2:00,57,56,2,120,3,FALSE,FALSE,25244.51,34494.28,5
6/6/2017 3:00,57,56,3,180,3,FALSE,FALSE,25267.12,34494.28,5
6/6/2017 4:00,57,56,4,240,3,FALSE,FALSE,25556.65,34494.28,5
6/6/2017 5:00,57,56,5,300,3,FALSE,FALSE,27370.28,34494.28,5
6/6/2017 6:00,57,56,6,360,3,FALSE,FALSE,27777.51,34494.28,5
6/6/2017 7:00,58,56,7,420,3,FALSE,FALSE,27995.71,34494.28,5
6/6/2017 8:00,61,58,8,480,3,FALSE,FALSE,28022,34494.28,5
6/6/2017 9:00,63,59,9,540,3,FALSE,FALSE,26761.03,34494.28,5
6/6/2017 10:00,63,58,10,600,3,FALSE,FALSE,27448.35,34494.28,5
6/6/2017 11:00,63,59,11,660,3,FALSE,FALSE,24361.28,34494.28,5
6/6/2017 12:00,61,58,12,720,3,FALSE,FALSE,22077.64,34494.28,5
6/6/2017 13:00,59,56,13,780,3,FALSE,FALSE,22566.53,34494.28,5
6/6/2017 14:00,58,55,14,840,3,FALSE,FALSE,25621.55,34494.28,5
6/6/2017 15:00,57,54,15,900,3,FALSE,FALSE,22392.34,34494.28,5
6/6/2017 16:00,55,53,16,960,3,FALSE,FALSE,23221.13,34494.28,5
6/6/2017 17:00,54,53,17,1020,3,FALSE,FALSE,24941.76,34494.28,5
6/6/2017 18:00,54,52,18,1080,3,FALSE,FALSE,40225.13,34494.28,5
6/6/2017 19:00,53,52,19,1140,3,FALSE,FALSE,35278.2,34494.28,5
6/6/2017 20:00,53,52,20,1200,3,FALSE,FALSE,35389.2,34494.28,5
6/6/2017 21:00,52,51,21,1260,3,FALSE,FALSE,35979.58,34494.28,5
6/6/2017 22:00,52,51,22,1320,3,FALSE,FALSE,34982,34494.28,5
6/6/2017 23:00,52,51,23,1380,3,FALSE,FALSE,29183.95,34494.28,5
6/7/2017 0:00,53,52,0,0,4,FALSE,FALSE,26187.09,32669.11,5
6/7/2017 1:00,54,52,1,60,4,FALSE,FALSE,24459.25,32669.11,5
6/7/2017 2:00,52,50,2,120,4,FALSE,FALSE,29895.59,32669.11,5
6/7/2017 3:00,52,50,3,180,4,FALSE,FALSE,27800.87,32669.11,5
6/7/2017 4:00,52,49,4,240,4,FALSE,FALSE,30110.04,32669.11,5
6/7/2017 5:00,51,49,5,300,4,FALSE,FALSE,34494.28,32669.11,5
6/7/2017 6:00,52,50,6,360,4,FALSE,FALSE,32751.55,32669.11,5
6/7/2017 7:00,54,51,7,420,4,FALSE,FALSE,34289.64,32669.11,5
6/7/2017 8:00,56,52,8,480,4,FALSE,FALSE,33715.03,32669.11,5
6/7/2017 9:00,58,53,9,540,4,FALSE,FALSE,33033.48,32669.11,5
6/7/2017 10:00,62,55,10,600,4,FALSE,FALSE,31477.41,32669.11,5
6/7/2017 11:00,63,56,11,660,4,FALSE,FALSE,29910.36,32669.11,5
6/7/2017 12:00,65,56,12,720,4,FALSE,FALSE,29290.9,32669.11,5
6/7/2017 13:00,66,55,13,780,4,FALSE,FALSE,28976.74,32669.11,5
6/7/2017 14:00,68,55,14,840,4,FALSE,FALSE,28208.06,32669.11,5
6/7/2017 15:00,69,56,15,900,4,FALSE,FALSE,26340.32,32669.11,5
6/7/2017 16:00,68,54,16,960,4,FALSE,FALSE,26429.45,32669.11,5
6/7/2017 17:00,68,55,17,1020,4,FALSE,FALSE,26009.9,32669.11,5
6/7/2017 18:00,67,55,18,1080,4,FALSE,FALSE,25947.44,32669.11,5
6/7/2017 19:00,66,54,19,1140,4,FALSE,FALSE,26325.15,32669.11,5
6/7/2017 20:00,63,53,20,1200,4,FALSE,FALSE,26070.33,32669.11,5
6/7/2017 21:00,57,52,21,1260,4,FALSE,FALSE,26501.72,32669.11,5
6/7/2017 22:00,55,51,22,1320,4,FALSE,FALSE,26088.2,32669.11,5
6/7/2017 23:00,53,51,23,1380,4,FALSE,FALSE,25237.19,32669.11,5
6/8/2017 0:00,52,50,0,0,5,FALSE,FALSE,25134.75,28823.69,8
6/8/2017 1:00,51,49,1,60,5,FALSE,FALSE,25457.81,28823.69,8
6/8/2017 2:00,51,49,2,120,5,FALSE,FALSE,26185.86,28823.69,8
6/8/2017 3:00,50,48,3,180,5,FALSE,FALSE,27646.32,28823.69,8
6/8/2017 4:00,50,48,4,240,5,FALSE,FALSE,27248.36,28823.69,8
6/8/2017 5:00,50,48,5,300,5,FALSE,FALSE,32669.11,28823.69,8
6/8/2017 6:00,52,50,6,360,5,FALSE,FALSE,31505.82,28823.69,8
6/8/2017 7:00,56,52,7,420,5,FALSE,FALSE,30090.45,28823.69,8
6/8/2017 8:00,61,55,8,480,5,FALSE,FALSE,30582.68,28823.69,8
6/8/2017 9:00,67,58,9,540,5,FALSE,FALSE,29746.81,28823.69,8
6/8/2017 10:00,71,58,10,600,5,FALSE,FALSE,29237.81,28823.69,8
6/8/2017 11:00,74,59,11,660,5,FALSE,FALSE,28239.45,28823.69,8
6/8/2017 12:00,74,59,12,720,5,FALSE,FALSE,28065.12,28823.69,8
6/8/2017 13:00,75,60,13,780,5,FALSE,FALSE,28212.06,28823.69,8
6/8/2017 14:00,75,60,14,840,5,FALSE,FALSE,27527.83,28823.69,8
6/8/2017 15:00,75,60,15,900,5,FALSE,FALSE,25861.24,28823.69,8
6/8/2017 16:00,74,59,16,960,5,FALSE,FALSE,25943.62,28823.69,8
6/8/2017 17:00,73,59,17,1020,5,FALSE,FALSE,25533.63,28823.69,8
6/8/2017 18:00,73,59,18,1080,5,FALSE,FALSE,25756.99,28823.69,8
6/8/2017 19:00,69,56,19,1140,5,FALSE,FALSE,25607.83,28823.69,8
6/8/2017 20:00,66,55,20,1200,5,FALSE,FALSE,25366.68,28823.69,8
6/8/2017 21:00,64,54,21,1260,5,FALSE,FALSE,26060.76,28823.69,8
6/8/2017 22:00,58,53,22,1320,5,FALSE,FALSE,25472.99,28823.69,8
6/8/2017 23:00,60,53,23,1380,5,FALSE,FALSE,24742.47,28823.69,8
6/9/2017 0:00,57,52,0,0,6,FALSE,FALSE,24847.53,27467.27,6
6/9/2017 1:00,56,52,1,60,6,FALSE,FALSE,24520.84,27467.27,6
6/9/2017 2:00,54,51,2,120,6,FALSE,FALSE,24630.8,27467.27,6
6/9/2017 3:00,53,51,3,180,6,FALSE,FALSE,24831.17,27467.27,6
6/9/2017 4:00,52,50,4,240,6,FALSE,FALSE,25029.77,27467.27,6
6/9/2017 5:00,52,50,5,300,6,FALSE,FALSE,27600.1,27467.27,6
6/9/2017 6:00,56,53,6,360,6,FALSE,FALSE,27778.51,27467.27,6
6/9/2017 7:00,63,56,7,420,6,FALSE,FALSE,28512.98,27467.27,6
6/9/2017 8:00,67,58,8,480,6,FALSE,FALSE,28823.69,27467.27,6
6/9/2017 9:00,70,59,9,540,6,FALSE,FALSE,28259.28,27467.27,6
6/9/2017 10:00,72,60,10,600,6,FALSE,FALSE,28454.63,27467.27,6
6/9/2017 11:00,74,61,11,660,6,FALSE,FALSE,27848.61,27467.27,6
6/9/2017 12:00,75,60,12,720,6,FALSE,FALSE,27353.93,27467.27,6
6/9/2017 13:00,77,62,13,780,6,FALSE,FALSE,27346.16,27467.27,6
6/9/2017 14:00,76,61,14,840,6,FALSE,FALSE,27475.81,27467.27,6
6/9/2017 15:00,78,63,15,900,6,FALSE,FALSE,25920.27,27467.27,6
6/9/2017 16:00,78,63,16,960,6,FALSE,FALSE,25556.12,27467.27,6
6/9/2017 17:00,78,61,17,1020,6,FALSE,FALSE,25548.12,27467.27,6
6/9/2017 18:00,76,62,18,1080,6,FALSE,FALSE,22843.51,27467.27,6
6/9/2017 19:00,74,60,19,1140,6,FALSE,FALSE,21165.25,27467.27,6
6/9/2017 20:00,72,59,20,1200,6,FALSE,FALSE,20954.09,27467.27,6
6/9/2017 21:00,69,59,21,1260,6,FALSE,FALSE,21426.68,27467.27,6
6/9/2017 22:00,67,58,22,1320,6,FALSE,FALSE,21072.32,27467.27,6
6/9/2017 23:00,66,58,23,1380,6,FALSE,FALSE,20769.62,27467.27,6
6/10/2017 0:00,65,58,0,0,7,TRUE,FALSE,20297.34,25415.59,11
6/10/2017 1:00,65,58,1,60,7,TRUE,FALSE,20259.12,25415.59,11
6/10/2017 2:00,64,57,2,120,7,TRUE,FALSE,20321.33,25415.59,11
6/10/2017 3:00,64,58,3,180,7,TRUE,FALSE,20302.7,25415.59,11
6/10/2017 4:00,63,57,4,240,7,TRUE,FALSE,20432.12,25415.59,11
6/10/2017 5:00,64,58,5,300,7,TRUE,FALSE,26422.37,25415.59,11
6/10/2017 6:00,64,59,6,360,7,TRUE,FALSE,27467.27,25415.59,11
6/10/2017 7:00,67,61,7,420,7,TRUE,FALSE,25932.43,25415.59,11
6/10/2017 8:00,71,63,8,480,7,TRUE,FALSE,25906.21,25415.59,11
6/10/2017 9:00,73,64,9,540,7,TRUE,FALSE,25165.87,25415.59,11
6/10/2017 10:00,76,67,10,600,7,TRUE,FALSE,25633.99,25415.59,11
6/10/2017 11:00,78,67,11,660,7,TRUE,FALSE,25359.97,25415.59,11
6/10/2017 12:00,79,67,12,720,7,TRUE,FALSE,25200.01,25415.59,11
6/10/2017 13:00,82,69,13,780,7,TRUE,FALSE,24891.88,25415.59,11
6/10/2017 14:00,83,68,14,840,7,TRUE,FALSE,25169.11,25415.59,11
6/10/2017 15:00,83,67,15,900,7,TRUE,FALSE,24678.84,25415.59,11
6/10/2017 16:00,82,66,16,960,7,TRUE,FALSE,25034.94,25415.59,11
6/10/2017 17:00,82,66,17,1020,7,TRUE,FALSE,24955.09,25415.59,11
6/10/2017 18:00,81,67,18,1080,7,TRUE,FALSE,24661.57,25415.59,11
6/10/2017 19:00,80,65,19,1140,7,TRUE,FALSE,24866.02,25415.59,11
6/10/2017 20:00,76,63,20,1200,7,TRUE,FALSE,24727.08,25415.59,11
6/10/2017 21:00,73,63,21,1260,7,TRUE,FALSE,24154.92,25415.59,11
6/10/2017 22:00,71,63,22,1320,7,TRUE,FALSE,23955.45,25415.59,11
6/10/2017 23:00,74,65,23,1380,7,TRUE,FALSE,23813.37,25415.59,11
6/11/2017 0:00,73,66,0,0,1,TRUE,FALSE,23602.16,27138.6,11
6/11/2017 1:00,73,66,1,60,1,TRUE,FALSE,23193.7,27138.6,11
6/11/2017 2:00,72,65,2,120,1,TRUE,FALSE,22955.8,27138.6,11
6/11/2017 3:00,69,64,3,180,1,TRUE,FALSE,22983.81,27138.6,11
6/11/2017 4:00,68,62,4,240,1,TRUE,FALSE,23084.68,27138.6,11
6/11/2017 5:00,70,62,5,300,1,TRUE,FALSE,23314.78,27138.6,11
6/11/2017 6:00,71,64,6,360,1,TRUE,FALSE,23384.34,27138.6,11
6/11/2017 7:00,76,66,7,420,1,TRUE,FALSE,23410.2,27138.6,11
6/11/2017 8:00,78,67,8,480,1,TRUE,FALSE,24018.48,27138.6,11
6/11/2017 9:00,82,68,9,540,1,TRUE,FALSE,24821.34,27138.6,11
6/11/2017 10:00,83,68,10,600,1,TRUE,FALSE,25406.99,27138.6,11
6/11/2017 11:00,84,69,11,660,1,TRUE,FALSE,25415.59,27138.6,11
6/11/2017 12:00,86,69,12,720,1,TRUE,FALSE,24524.32,27138.6,11
6/11/2017 13:00,85,69,13,780,1,TRUE,FALSE,24498.28,27138.6,11
6/11/2017 14:00,85,68,14,840,1,TRUE,FALSE,24846.81,27138.6,11
6/11/2017 15:00,85,69,15,900,1,TRUE,FALSE,24072.62,27138.6,11
6/11/2017 16:00,84,69,16,960,1,TRUE,FALSE,24498.5,27138.6,11
6/11/2017 17:00,84,69,17,1020,1,TRUE,FALSE,24205.14,27138.6,11
6/11/2017 18:00,83,66,18,1080,1,TRUE,FALSE,23916.53,27138.6,11
6/11/2017 19:00,81,67,19,1140,1,TRUE,FALSE,24343,27138.6,11
6/11/2017 20:00,76,66,20,1200,1,TRUE,FALSE,24270.81,27138.6,11
6/11/2017 21:00,76,66,21,1260,1,TRUE,FALSE,24977.15,27138.6,11
6/11/2017 22:00,72,65,22,1320,1,TRUE,FALSE,24025.82,27138.6,11
6/11/2017 23:00,73,65,23,1380,1,TRUE,FALSE,23375.9,27138.6,11
6/12/2017 0:00,71,64,0,0,2,FALSE,FALSE,23185.55,25235.32,10
6/12/2017 1:00,72,65,1,60,2,FALSE,FALSE,23262.14,25235.32,10
6/12/2017 2:00,69,64,2,120,2,FALSE,FALSE,23113.5,25235.32,10
6/12/2017 3:00,67,63,3,180,2,FALSE,FALSE,23162.28,25235.32,10
6/12/2017 4:00,68,63,4,240,2,FALSE,FALSE,23157.41,25235.32,10
6/12/2017 5:00,69,64,5,300,2,FALSE,FALSE,24092.94,25235.32,10
6/12/2017 6:00,71,65,6,360,2,FALSE,FALSE,24914.96,25235.32,10
6/12/2017 7:00,77,68,7,420,2,FALSE,FALSE,26297.78,25235.32,10
6/12/2017 8:00,79,69,8,480,2,FALSE,FALSE,26953.86,25235.32,10
6/12/2017 9:00,82,70,9,540,2,FALSE,FALSE,26989.4,25235.32,10
6/12/2017 10:00,86,71,10,600,2,FALSE,FALSE,26892.03,25235.32,10
6/12/2017 11:00,87,71,11,660,2,FALSE,FALSE,27138.6,25235.32,10
6/12/2017 12:00,88,70,12,720,2,FALSE,FALSE,25993.55,25235.32,10
6/12/2017 13:00,89,71,13,780,2,FALSE,FALSE,25599.94,25235.32,10
6/12/2017 14:00,89,71,14,840,2,FALSE,FALSE,23900.17,25235.32,10
6/12/2017 15:00,88,70,15,900,2,FALSE,FALSE,23122.72,25235.32,10
6/12/2017 16:00,88,69,16,960,2,FALSE,FALSE,22879.35,25235.32,10
6/12/2017 17:00,87,69,17,1020,2,FALSE,FALSE,22240.12,25235.32,10
6/12/2017 18:00,85,67,18,1080,2,FALSE,FALSE,22578.17,25235.32,10
6/12/2017 19:00,82,68,19,1140,2,FALSE,FALSE,23173.55,25235.32,10
6/12/2017 20:00,79,68,20,1200,2,FALSE,FALSE,22651.02,25235.32,10
6/12/2017 21:00,77,67,21,1260,2,FALSE,FALSE,22696.38,25235.32,10
6/12/2017 22:00,77,67,22,1320,2,FALSE,FALSE,22945.07,25235.32,10
6/12/2017 23:00,76,67,23,1380,2,FALSE,FALSE,21951.4,25235.32,10
6/13/2017 0:00,73,67,0,0,3,FALSE,FALSE,21311.14,26608.65,13
6/13/2017 1:00,75,67,1,60,3,FALSE,FALSE,21297.3,26608.65,13
6/13/2017 2:00,73,67,2,120,3,FALSE,FALSE,21195.7,26608.65,13
6/13/2017 3:00,72,66,3,180,3,FALSE,FALSE,21381.52,26608.65,13
6/13/2017 4:00,71,67,4,240,3,FALSE,FALSE,21272.48,26608.65,13
6/13/2017 5:00,72,67,5,300,3,FALSE,FALSE,22740.5,26608.65,13
6/13/2017 6:00,74,68,6,360,3,FALSE,FALSE,23162.07,26608.65,13
6/13/2017 7:00,77,70,7,420,3,FALSE,FALSE,24162.19,26608.65,13
6/13/2017 8:00,76,70,8,480,3,FALSE,FALSE,24800.55,26608.65,13
6/13/2017 9:00,77,71,9,540,3,FALSE,FALSE,24921.83,26608.65,13
6/13/2017 10:00,76,69,10,600,3,FALSE,FALSE,25235.32,26608.65,13
6/13/2017 11:00,77,69,11,660,3,FALSE,FALSE,24743.63,26608.65,13
6/13/2017 12:00,81,66,12,720,3,FALSE,FALSE,24177.53,26608.65,13
6/13/2017 13:00,79,69,13,780,3,FALSE,FALSE,24037.91,26608.65,13
6/13/2017 14:00,79,67,14,840,3,FALSE,FALSE,23753.34,26608.65,13
6/13/2017 15:00,73,66,15,900,3,FALSE,FALSE,22662.89,26608.65,13
6/13/2017 16:00,73,67,16,960,3,FALSE,FALSE,22345.52,26608.65,13
6/13/2017 17:00,71,66,17,1020,3,FALSE,FALSE,22223.57,26608.65,13
6/13/2017 18:00,70,67,18,1080,3,FALSE,FALSE,22630.82,26608.65,13
6/13/2017 19:00,70,67,19,1140,3,FALSE,FALSE,22502.1,26608.65,13
6/13/2017 20:00,69,66,20,1200,3,FALSE,FALSE,22350.55,26608.65,13
6/13/2017 21:00,67,64,21,1260,3,FALSE,FALSE,22077.36,26608.65,13
6/13/2017 22:00,64,63,22,1320,3,FALSE,FALSE,21832.98,26608.65,13
6/13/2017 23:00,63,62,23,1380,3,FALSE,FALSE,21407.75,26608.65,13
6/14/2017 0:00,61,60,0,0,4,FALSE,FALSE,21080.36,25829.73,12
6/14/2017 1:00,60,59,1,60,4,FALSE,FALSE,21252,25829.73,12
6/14/2017 2:00,58,57,2,120,4,FALSE,FALSE,21180.77,25829.73,12
6/14/2017 3:00,58,57,3,180,4,FALSE,FALSE,21322.62,25829.73,12
6/14/2017 4:00,57,56,4,240,4,FALSE,FALSE,21201.06,25829.73,12
6/14/2017 5:00,58,57,5,300,4,FALSE,FALSE,22230.62,25829.73,12
6/14/2017 6:00,59,59,6,360,4,FALSE,FALSE,25435.88,25829.73,12
6/14/2017 7:00,63,58,7,420,4,FALSE,FALSE,24356.59,25829.73,12
6/14/2017 8:00,66,57,8,480,4,FALSE,FALSE,24978.72,25829.73,12
6/14/2017 9:00,67,56,9,540,4,FALSE,FALSE,24674.19,25829.73,12
6/14/2017 10:00,69,57,10,600,4,FALSE,FALSE,24882.32,25829.73,12
6/14/2017 11:00,73,59,11,660,4,FALSE,FALSE,24663.75,25829.73,12
6/14/2017 12:00,73,61,12,720,4,FALSE,FALSE,25250.18,25829.73,12
6/14/2017 13:00,74,61,13,780,4,FALSE,FALSE,26608.65,25829.73,12
6/14/2017 14:00,73,59,14,840,4,FALSE,FALSE,26034.7,25829.73,12
6/14/2017 15:00,73,57,15,900,4,FALSE,FALSE,22204.35,25829.73,12
6/14/2017 16:00,73,56,16,960,4,FALSE,FALSE,22211.35,25829.73,12
6/14/2017 17:00,73,52,17,1020,4,FALSE,FALSE,22255.38,25829.73,12
6/14/2017 18:00,72,51,18,1080,4,FALSE,FALSE,24712.11,25829.73,12
6/14/2017 19:00,70,51,19,1140,4,FALSE,FALSE,24206.64,25829.73,12
6/14/2017 20:00,66,50,20,1200,4,FALSE,FALSE,23625.67,25829.73,12
6/14/2017 21:00,65,50,21,1260,4,FALSE,FALSE,23966.61,25829.73,12
6/14/2017 22:00,63,50,22,1320,4,FALSE,FALSE,23298.73,25829.73,12
6/14/2017 23:00,62,51,23,1380,4,FALSE,FALSE,22348.58,25829.73,12
6/15/2017 0:00,61,51,0,0,5,FALSE,FALSE,22091.23,25728.61,10
6/15/2017 1:00,58,51,1,60,5,FALSE,FALSE,21987.5,25728.61,10
6/15/2017 2:00,60,51,2,120,5,FALSE,FALSE,21908.67,25728.61,10
